id,date,tweet
1322525088143597568,2020-10-31 13:05:26+00:00,"Y a Sean Connery le encantaba el tenis, era habitual verlo en el UsOpen y en Wimbledon 💘"
1322518935908933632,2020-10-31 12:41:00+00:00,"#RIP #SeanConnery, the OG &amp; still the best #JamesBond 007. I never met him but I saw him at the #USOpen a few years ago. I was so in awe of being in his presence, I forgot Roger Federer was playing tennis and just kind of stared at Connery!"
1322286351690174464,2020-10-30 21:16:47+00:00,"Four exciting semifinals to watch out for this weekend 👇

📍 @ErsteBankOpen 

🇿🇦 Kevin Anderson vs. Andrey Rublev 🇷🇺
🇮🇹 Lorenzo Sonego vs. Dan Evans 🇬🇧

📍 @AstanaOpen 

🇦🇺 John Millman vs. Frances Tiafoe 🇺🇸
🇫🇮 Emil Ruusuvuori vs Adrian Mannarino 🇫🇷"
1322242589031079936,2020-10-30 18:22:53+00:00,"Es cierto que algo pasó con Novak después del USOpen. Partidos con muchos errores, poco % de primeros, baja o nula concreción de break points y derrotas donde su nivel no fue ni la mitad al del partido anterior."
1322215543835799552,2020-10-30 16:35:25+00:00,Pengen melok @AustralianOpen @usopen @rolandgarros @Wimbledon  hahaha
1322198124878848005,2020-10-30 15:26:12+00:00,"Three-year retirement ➡️ US Open quarterfinals

🇧🇬 Tsvetana Pironkova gave us one of the feel-good stories of the tennis season."
1322188166456029190,2020-10-30 14:46:38+00:00,"Desde el USOpen, Medvedev no ha sido capaz de ganar más de 2 partidos en un torneo... Hamburgo, RG, San Petersburgo y Viena."
1321958125692280832,2020-10-29 23:32:32+00:00,"Congrats, Wesley So! #USOpen"
1321929956671279105,2020-10-29 21:40:36+00:00,"so the Medvedev thing everyone is rereferring to in relation to Sascha, is that about the aggressive instagram-hookup thing from the usopen? or something else?"
1321928828554534915,2020-10-29 21:36:07+00:00,"John Isner defeated Andy Roddick in a five-set All-🇺🇸 thriller at the 2009 @usopen.

Relive the full match between @johnisner and @andyroddick on our YouTube page ⬇️"
